application_id,applicant_name,email,phone_number,university,degree,cgpa,submission_time,ip_address,resume_quality_score,application_source,previous_applications
9337,Kent Green,jacobsjon@example.com,001-641-798-0059,SMIU,BBA,2.01,2025-05-04 16:11:38,182.173.130.180,77,Mobile,4
9338,Dana Roberts,shannonhensley@example.com,634.643.4264x3740,SMIU,BBA,2.48,2025-05-25 20:23:10,113.169.61.72,89,Desktop,4
9339,James Rose,kevin56@example.org,(673)824-3279x26186,IU,BSCS,2.78,2025-05-06 08:25:20,179.229.44.213,93,Desktop,5
9340,David Carpenter,dbowman@example.com,668-699-9965x500,IU,BBA,3.45,2025-05-14 20:05:17,87.34.126.8,56,Desktop,3
9341,Dorothy Strickland,ericasmith@example.com,+1-804-313-0790,MIT,BSE,2.3,2025-05-04 08:36:52,72.238.111.138,54,Mobile,3
9342,Nicholas Maddox,sabrina60@example.com,001-900-721-6418x27496,Stanford,BSCS,3.51,2025-05-10 12:04:23,161.236.145.7,81,Mobile,2
9343,Darin Clark,cthompson@example.com,001-771-571-2284x51878,Stanford,BSIT,3.44,2025-05-23 11:46:38,216.152.3.55,63,Desktop,2
9344,Joseph Anderson,travismullins@example.com,+1-983-929-0672x78583,FAST,BSCS,2.96,2025-05-20 21:10:27,155.199.198.147,87,Mobile,4
9345,Vincent Jackson,fishermark@example.net,464.426.1175x889,NED,BBA,2.64,2025-05-11 08:03:26,202.195.237.211,45,Desktop,1
9346,Oscar Montgomery,chelsea45@example.org,228-904-1981x75716,Stanford,BSCS,2.21,2025-05-09 17:15:31,197.108.183.187,97,Mobile,4
9347,Nancy Sims,ohall@example.com,(381)265-6068x06395,NED,BSIT,3.09,2025-05-23 23:22:47,148.224.234.208,65,Desktop,1
9348,Nicole Fletcher,brianedwards@example.org,840-663-6142,IU,BSE,2.57,2025-04-28 00:27:18,191.133.250.187,43,Mobile,0
9349,Mark King,phillipsmith@example.com,(303)776-5159,IU,BBA,3.8,2025-05-12 03:44:44,49.11.36.83,62,Desktop,5
9350,Jeremy Kelly,johntodd@example.com,+1-558-910-3506x73028,IU,BBA,2.1,2025-05-08 06:05:42,80.147.114.100,64,Desktop,0
9351,Brittany Haas,rebeccapalmer@example.org,001-272-299-5403x4887,Stanford,BSAI,2.01,2025-05-14 19:20:06,146.180.98.150,85,Mobile,3
9352,Meghan Brandt,taylorbarbara@example.net,341.702.9773x521,SMIU,BSE,2.48,2025-05-07 08:11:52,201.55.103.136,49,Mobile,4
9353,Karen Douglas,munozjennifer@example.com,(521)410-7745,NED,BBA,3.47,2025-05-16 10:20:35,97.91.195.102,49,Mobile,3
9354,Melanie White,cisnerossarah@example.net,001-627-249-3619x42092,FAST,BSAI,3.3,2025-05-21 19:21:16,139.60.171.126,50,Desktop,0
9355,Joseph Cross,jill90@example.org,9618761770,MIT,BSE,3.28,2025-05-13 18:03:53,146.196.81.162,96,Desktop,2
9356,Elizabeth French,williamsjames@example.net,(356)627-0117,Harvard,BBA,3.9,2025-05-10 06:05:25,195.190.156.74,62,Desktop,2
9357,Debra Riley,rebecca49@example.com,(238)295-6893x37519,Stanford,BSIT,3.6,2025-04-28 11:24:14,204.220.236.176,46,Mobile,1
9358,Robert Hansen,fmoore@example.org,599.459.2323x2895,NED,BSIT,3.22,2025-05-26 18:00:36,213.75.27.74,59,Mobile,4
9359,Natasha Arnold,landrycourtney@example.net,(689)717-0779,SMIU,BSCS,2.47,2025-05-04 21:31:35,219.104.15.245,46,Mobile,3
9360,Anthony Long,tatelaura@example.com,(911)661-0596x8956,SMIU,BSAI,3.75,2025-05-10 17:27:57,193.135.228.228,90,Mobile,4
9361,Thomas Hubbard,ysaunders@example.net,956-449-0446x900,SMIU,BSAI,2.89,2025-05-09 01:01:15,150.208.198.61,87,Mobile,5
9362,Kristen Smith,rebeccalewis@example.org,8779324437,Stanford,BBA,3.4,2025-05-12 14:50:04,55.232.244.206,90,Desktop,5
9363,Samantha Allen,vscott@example.net,+1-815-404-3659x91432,FAST,BSE,3.44,2025-05-12 09:54:46,104.99.78.178,93,Desktop,3
9364,Jacqueline Lee,walterhector@example.net,517.262.0442,NED,BSAI,2.21,2025-05-04 16:07:56,109.66.196.44,88,Desktop,0
9365,Sarah Mcconnell,pshaffer@example.com,406-869-6701,NED,BSCS,3.59,2025-05-09 20:50:46,101.157.52.106,94,Mobile,3
9366,Maria Chavez DDS,ylynch@example.org,697.986.3995,IU,BBA,3.96,2025-05-13 14:55:26,175.34.95.135,72,Desktop,1
9367,Robert Bell,tuckerjames@example.net,906-728-4615,MIT,BSAI,2.45,2025-05-05 05:19:08,40.97.88.96,86,Desktop,1
9368,Rhonda Oconnell,april25@example.org,885-490-4237,FAST,BBA,3.01,2025-05-25 02:02:43,106.142.34.54,47,Desktop,5
9369,Haley Lewis,marymiller@example.com,5775367709,SMIU,BSIT,3.87,2025-05-02 01:15:27,208.148.56.104,43,Desktop,1
9370,Ronald Moore,mclaughlinshari@example.net,350.262.3536,MIT,BSE,3.18,2025-05-03 01:34:49,163.128.81.155,46,Desktop,2
9371,Mike Schmidt,paul25@example.org,001-894-761-0482x3819,NED,BSAI,3.39,2025-05-22 02:36:07,13.51.109.71,100,Desktop,2
9372,Nicolas Thompson,qfuller@example.org,(501)553-1666x97493,NED,BSE,3.9,2025-05-14 05:40:44,194.117.186.57,66,Desktop,4
9373,Jim Fox,tim75@example.org,+1-732-811-7666x663,MIT,BSIT,3.46,2025-05-27 16:10:09,152.193.57.8,99,Desktop,0
9374,Breanna Browning,jonalvarado@example.com,6298952703,MIT,BSE,3.77,2025-05-02 00:08:00,52.52.193.168,55,Desktop,4
9375,Jeanette Armstrong,garywilliams@example.com,001-536-917-9125x0280,NED,BBA,3.22,2025-05-09 04:15:01,156.9.218.34,89,Desktop,1
9376,Carol Conley,hoopercarla@example.org,928-244-1464,NED,BSE,2.88,2025-05-12 03:13:39,187.226.253.61,63,Mobile,1
9377,Sarah Stewart,laura10@example.net,+1-921-333-0002x183,SMIU,BSIT,3.89,2025-05-05 15:15:56,132.126.179.28,53,Mobile,1
9378,Michelle Rosario,christopher39@example.com,(857)555-5213x6580,FAST,BBA,3.92,2025-04-29 18:54:06,177.74.29.19,94,Desktop,4
9379,James Kaiser,kennethcole@example.com,001-339-777-9106x433,Harvard,BSE,3.92,2025-05-11 05:47:08,217.61.159.201,50,Mobile,2
9380,Carolyn Holloway,spencerkristin@example.com,(352)523-3831x4798,Harvard,BSCS,3.3,2025-04-28 14:19:50,206.21.238.189,46,Desktop,4
9381,David Torres,carolberger@example.net,209.268.7215,Harvard,BBA,3.24,2025-04-29 03:46:46,128.234.180.255,67,Desktop,1
9382,Bradley Richard,kgreene@example.com,3723227707,NED,BSAI,3.82,2025-05-01 16:23:18,186.19.13.82,45,Mobile,4
9383,Crystal Hancock,franciscomccormick@example.org,+1-721-583-7240x105,MIT,BSIT,3.41,2025-05-12 18:32:48,21.29.0.100,65,Desktop,2
9384,Benjamin Berry,escobarkeith@example.com,321.569.7899,NED,BBA,2.39,2025-05-10 10:30:41,180.192.216.49,41,Desktop,0
9385,Mary Hobbs,eric83@example.net,251-455-1000x3372,SMIU,BSAI,3.59,2025-05-13 07:00:38,138.93.140.116,54,Desktop,4
9386,Erica Thompson,williamrussell@example.org,001-763-737-4569x328,FAST,BSIT,3.67,2025-05-18 13:02:52,65.237.35.36,89,Desktop,3
9387,Caleb Johnson,fflores@example.net,(916)983-6578x699,SMIU,BSCS,2.7,2025-05-18 04:46:54,210.116.103.225,74,Mobile,4
9388,Sara Johnson,sean45@example.net,(655)706-5916,FAST,BBA,3.51,2025-05-04 10:29:49,195.150.22.119,88,Desktop,1
9389,Fernando Murphy,rbrewer@example.net,+1-325-946-0475x21126,MIT,BSAI,2.63,2025-05-27 12:21:32,120.254.1.144,72,Desktop,0
9390,Carl Sanders,kristina22@example.com,517.331.6371,FAST,BBA,2.8,2025-05-23 11:48:11,210.254.189.227,80,Desktop,2
9391,Angela Little,thomasbrenda@example.org,(652)666-0026x7777,MIT,BSAI,3.98,2025-05-03 08:35:48,58.185.12.47,91,Desktop,1
9392,Jerry Montgomery,hward@example.org,307.222.2556x09848,Stanford,BSIT,2.95,2025-05-26 16:34:58,211.215.28.120,55,Mobile,2
9393,Stephanie Garrett,lori40@example.net,527-429-4741,IU,BBA,2.28,2025-05-18 01:03:18,182.80.134.56,70,Mobile,5
9394,Lynn Ware,joanwalker@example.com,275-374-3788,MIT,BSIT,3.68,2025-05-19 16:31:33,219.253.154.73,100,Mobile,0
9395,Lisa Kennedy,kmorales@example.org,+1-693-528-0347x203,MIT,BSAI,2.07,2025-05-15 05:24:28,68.5.135.38,88,Desktop,0
9396,Courtney Diaz,garrettthomas@example.net,+1-665-503-8069x1331,SMIU,BSE,3.06,2025-05-12 11:39:08,204.49.239.239,99,Mobile,1
9397,Darren Sanchez,sylvia49@example.com,+1-287-701-2591,IU,BSCS,3.92,2025-05-25 13:12:58,51.98.130.36,80,Desktop,1
9398,Keith Wade,wortiz@example.net,958.555.1322x115,Stanford,BBA,2.71,2025-05-20 23:05:14,17.61.45.254,71,Mobile,5
9399,Timothy White,whitechristopher@example.org,873.804.0573x58571,MIT,BSCS,2.08,2025-05-02 19:47:56,201.53.137.28,52,Mobile,0
9400,Dawn Roach,griffinpaul@example.net,2608372781,FAST,BSE,2.68,2025-05-19 09:51:28,209.194.142.64,80,Desktop,5
9401,Sandra Kim,hortonelizabeth@example.com,(534)804-9246,IU,BSAI,2.82,2025-05-18 13:09:58,24.145.237.249,79,Mobile,0
9402,Bryan Pittman,ljohnson@example.net,793-764-8595,SMIU,BSCS,2.88,2025-05-03 07:37:46,204.224.230.102,68,Mobile,5
9403,Brian Mason,michael88@example.net,(882)782-7218x11421,FAST,BSE,3.36,2025-05-19 01:55:19,136.217.63.139,70,Desktop,5
9404,Jessica Ramirez,ballcarlos@example.org,001-868-596-2770,FAST,BBA,2.5,2025-05-02 22:49:16,204.230.98.26,79,Mobile,1
9405,Maria Preston,brandimullins@example.net,668.924.1265,Stanford,BBA,3.56,2025-05-12 16:18:43,200.130.47.48,86,Desktop,4
9406,Alex Shields,murphylindsey@example.com,001-366-387-6560,SMIU,BSAI,2.59,2025-05-19 11:26:32,100.176.12.31,60,Mobile,5
9407,Micheal Washington,elizabethrichards@example.org,(786)890-6494x991,SMIU,BBA,2.1,2025-05-10 17:45:34,208.51.185.114,83,Desktop,4
9408,Ernest Ingram,nathaniel65@example.net,(503)454-6565,FAST,BBA,3.55,2025-05-05 22:29:44,131.190.63.166,91,Mobile,1
9409,Linda Brooks,kevin08@example.net,887.732.9662x619,NED,BSAI,2.49,2025-05-16 19:40:59,23.255.226.134,45,Desktop,5
9410,Cassandra Orozco,ballkaren@example.net,(822)421-9382,Harvard,BSE,3.86,2025-05-27 03:08:42,156.192.160.13,55,Desktop,1
9411,Richard Smith,pearsonangela@example.org,458-993-7348x15180,MIT,BSCS,2.09,2025-05-04 05:48:00,214.95.95.128,62,Mobile,5
9412,George Alexander,gperkins@example.net,(796)723-6842,FAST,BSCS,2.52,2025-05-25 10:29:43,121.196.163.15,87,Desktop,4
9413,Julia Wolfe,jacobsjenna@example.org,316.649.7614x880,FAST,BSE,2.13,2025-05-17 15:56:54,202.18.155.240,72,Mobile,1
9414,Kimberly Moore,gcortez@example.net,(674)754-2588x2869,MIT,BBA,2.9,2025-05-07 03:31:47,27.28.51.4,57,Mobile,5
9415,Mary Garcia,velezkenneth@example.org,(699)979-4515,NED,BSCS,2.89,2025-05-04 13:12:40,168.154.89.139,43,Mobile,5
9416,Tiffany Martinez,bgarcia@example.net,6833699716,Stanford,BSAI,2.27,2025-05-05 16:39:11,172.121.241.92,91,Desktop,4
9417,Melanie Scott,lisaroberts@example.com,+1-731-733-9570x66641,IU,BBA,2.47,2025-05-22 23:14:56,191.91.22.92,44,Desktop,2
9418,Nicole Whitaker,nathandiaz@example.net,(789)679-7224x609,Harvard,BSAI,3.84,2025-05-02 08:51:24,8.189.171.46,43,Desktop,0
9419,Jamie Myers,akramer@example.com,(282)503-7047x18238,FAST,BSIT,2.71,2025-05-09 00:14:54,96.228.136.49,48,Mobile,2
9420,Jeffrey Richardson,bobby38@example.org,001-715-841-9735x1939,MIT,BSCS,2.97,2025-05-07 07:50:48,66.239.189.193,99,Mobile,5
9421,Robert Burns,joshualawson@example.net,219.715.8556x107,SMIU,BSAI,3.21,2025-05-15 15:35:19,209.65.143.2,87,Mobile,1
9422,Lisa Nelson,gregory56@example.org,437.341.7140,Stanford,BSIT,2.25,2025-05-12 07:33:22,163.175.75.17,64,Desktop,5
9423,Mark Moore,ericahoward@example.net,854-472-9139x091,NED,BSCS,2.34,2025-05-12 06:00:13,85.49.122.55,90,Desktop,2
9424,Lindsay Mann,harrislaura@example.com,+1-347-463-6594x471,MIT,BSAI,2.97,2025-05-20 04:17:23,182.104.89.185,69,Desktop,3
9425,Michael Wiggins,susan53@example.com,417-763-0657,FAST,BSIT,2.7,2025-05-21 17:22:54,30.184.23.95,58,Desktop,0
9426,Jasmin Estes,juan73@example.com,+1-513-413-6646x81271,MIT,BBA,2.67,2025-05-22 05:27:41,67.93.156.130,73,Mobile,3
9427,Dakota Thompson,bbender@example.net,889.988.5023,SMIU,BSCS,3.14,2025-05-26 20:35:39,218.13.242.66,93,Desktop,1
9428,James Johnson,johnharris@example.org,(659)308-7290x1650,Stanford,BSCS,2.9,2025-04-29 20:46:02,201.49.134.121,70,Mobile,3
9429,Samantha Cooper,michaeljackson@example.net,001-601-414-1551x862,Stanford,BSAI,2.69,2025-05-14 11:00:15,54.166.50.229,73,Desktop,0
9430,Mr. Daniel Lee Jr.,alvaradostacy@example.org,977.976.3216x2579,FAST,BSCS,3.79,2025-05-11 07:39:44,206.207.4.89,48,Mobile,0
9431,Dr. Angela Swanson,sarah17@example.org,001-977-231-0516x4370,MIT,BBA,2.04,2025-05-12 03:04:23,192.216.199.108,95,Mobile,3
9432,Teresa Reynolds,reedsuzanne@example.net,001-433-868-5081,IU,BBA,2.06,2025-05-18 17:32:31,201.179.132.221,54,Mobile,1
9433,Benjamin Aguirre,tuckercorey@example.net,952.426.3221,SMIU,BSAI,2.15,2025-05-24 19:08:06,73.213.130.248,51,Mobile,1
9434,Diane Mitchell,sarahlarsen@example.net,844.502.1062,NED,BSCS,3.54,2025-05-22 02:43:17,164.171.76.222,49,Mobile,1
9435,Laurie Ryan,bradfordandrew@example.net,739-252-6210x9184,MIT,BSIT,3.38,2025-05-26 08:24:37,191.219.115.28,83,Mobile,5
9436,Michael Lambert,nicole28@example.net,641.546.9262,NED,BSCS,3.0,2025-04-28 19:38:45,198.225.104.107,90,Mobile,0
9437,Jacob Arias,kristin13@example.net,001-862-489-5692x119,MIT,BSE,3.0,2025-05-11 13:08:36,17.13.129.152,87,Mobile,0
9438,Sandra Crawford,mcintyrekatie@example.com,(878)687-4601x98199,Harvard,BSE,2.21,2025-05-18 12:45:53,55.112.107.51,76,Desktop,2
9439,Nicole Johnson,tbradford@example.org,001-352-915-7180x1843,Stanford,BSIT,3.76,2025-04-28 18:29:17,95.155.80.238,91,Desktop,0
9440,Amber Robinson,reyeslori@example.com,001-656-457-3274x1486,IU,BSIT,3.49,2025-05-07 05:52:02,158.238.102.203,54,Mobile,4
9441,Ashley Carr,edwardmorales@example.com,735-798-5098,Stanford,BSCS,3.7,2025-05-01 16:13:59,32.171.218.155,81,Desktop,0
9442,Joseph Osborn,joanhebert@example.net,+1-924-430-8008,IU,BBA,2.52,2025-05-09 12:31:21,119.24.124.248,57,Desktop,2
9443,Calvin Higgins,andersonpaige@example.com,001-994-716-8766x258,Stanford,BSE,3.74,2025-05-11 17:19:00,12.65.117.45,62,Desktop,5
9444,Tina Robinson,richardswilliam@example.net,(966)453-6786,Stanford,BSCS,2.63,2025-05-22 11:38:18,204.250.187.98,67,Mobile,3
9445,Lisa Alexander,gmiller@example.org,938.718.3948x0562,FAST,BSE,2.34,2025-05-08 18:27:52,149.116.188.73,96,Mobile,3
9446,Cynthia Galvan,christine47@example.org,+1-405-320-5204,SMIU,BSCS,3.94,2025-04-28 23:46:23,170.24.32.136,61,Desktop,1
9447,Warren Mcmillan,tammyhardy@example.net,(753)623-2271x37585,Harvard,BSE,2.81,2025-05-18 00:48:01,138.242.251.16,79,Desktop,5
9448,Mariah Hughes,terrijoyce@example.net,494-310-7739x841,Harvard,BSAI,3.71,2025-05-01 22:27:28,192.48.22.142,43,Mobile,1
9449,Barbara Glass,gsanchez@example.net,846.660.6291x88045,Harvard,BSIT,3.97,2025-05-26 12:02:03,129.73.108.183,55,Desktop,4
9450,Amanda Hayes,petersonashley@example.org,+1-254-318-7708x720,MIT,BSAI,3.81,2025-05-23 15:05:23,88.230.196.162,90,Desktop,4
9451,Joseph Scott,patrick70@example.net,206.721.9977x531,FAST,BSAI,3.73,2025-05-08 17:14:57,58.89.222.92,82,Mobile,3
9452,Mark Chandler,barrettleah@example.com,(854)545-7996,Stanford,BSAI,3.44,2025-05-01 20:57:24,78.3.149.83,72,Desktop,0
9453,Cheryl Phillips,sadams@example.net,2094826440,IU,BSIT,2.85,2025-05-10 15:31:51,192.62.236.206,52,Mobile,1
9454,Nathan Richardson,fadams@example.com,638.685.5715,Stanford,BSIT,2.87,2025-05-02 14:24:25,149.71.31.205,100,Desktop,2
9455,Anthony Salazar,brownmelvin@example.net,+1-383-625-0523,MIT,BSE,2.73,2025-05-26 00:15:56,188.210.35.235,65,Mobile,2
9456,Jeffrey Ruiz,mreid@example.net,909.523.9161,NED,BSAI,2.6,2025-05-16 08:59:22,159.34.113.73,55,Desktop,2
9457,Brian Fletcher,wilkersondonna@example.org,298-925-8259x25949,IU,BSAI,2.57,2025-05-16 03:47:30,46.29.215.116,44,Mobile,3
9458,Anthony Horn,joneskevin@example.com,(243)967-3815x993,NED,BSIT,3.41,2025-05-03 19:11:01,218.26.200.111,45,Mobile,1
9459,Melanie Williams,samuel01@example.com,+1-999-993-6657x987,FAST,BSIT,3.84,2025-05-19 13:22:46,117.132.189.9,43,Mobile,0
9460,Mrs. Michele Pittman,qsmith@example.org,590-952-0538x4333,Stanford,BBA,3.67,2025-05-02 01:40:16,195.93.139.97,91,Desktop,5
9461,Marcus Copeland,lisadillon@example.net,001-255-846-1576,FAST,BSIT,3.58,2025-04-28 13:21:03,220.32.32.108,70,Mobile,4
9462,Jennifer Cisneros,gcole@example.org,822.597.0899x236,SMIU,BSAI,3.88,2025-05-10 22:08:19,223.222.213.180,81,Mobile,5
9463,Robert Adams,butlerjoseph@example.net,307-210-9877,Harvard,BSIT,2.52,2025-05-05 18:27:40,200.254.14.199,75,Mobile,2
9464,Jasmine Mcdonald,barbaracollins@example.com,001-644-862-4193x1069,SMIU,BSCS,3.46,2025-05-15 05:47:43,220.207.21.173,57,Mobile,0
9465,Tracy Stewart,klopez@example.org,3034749144,SMIU,BSIT,2.75,2025-05-21 23:41:47,69.45.49.122,48,Desktop,4
9466,Jonathan Ross,taylor02@example.com,001-258-558-8497x964,IU,BSIT,2.05,2025-05-09 07:30:49,171.135.186.199,53,Mobile,3
9467,Timothy Burke,sheilajacobs@example.net,5216278626,SMIU,BSCS,3.34,2025-05-08 03:36:55,134.62.217.202,60,Desktop,4
9468,David King,bradthomas@example.net,6876059296,Harvard,BSIT,3.15,2025-05-12 01:38:10,45.67.198.170,84,Mobile,3
9469,Pam Scott,karenmack@example.org,448.354.4361x1703,Harvard,BSAI,3.32,2025-05-14 22:46:55,186.227.25.177,43,Desktop,5
9470,John Fisher,boyerkatherine@example.com,+1-469-467-1596x1833,FAST,BSIT,3.73,2025-05-07 04:56:37,198.241.201.82,44,Desktop,0
9471,James Conner,barry94@example.com,(551)212-3192,IU,BBA,2.09,2025-05-05 04:16:22,22.110.142.116,97,Mobile,2
9472,Stephanie Salazar,pamela35@example.org,880-978-6061x3945,FAST,BBA,2.37,2025-05-05 01:08:53,151.210.233.82,48,Mobile,5
9473,Robert Rivera,andreamartin@example.net,677-981-0443x835,FAST,BSAI,2.56,2025-05-21 23:50:50,183.231.1.18,60,Mobile,1
9474,Andrew Hill,jwebb@example.net,+1-698-990-2535x567,IU,BSIT,2.41,2025-05-08 04:30:26,13.201.154.67,76,Mobile,5
9475,Tina Howard,courtney17@example.com,(461)742-8674,Stanford,BSAI,2.8,2025-05-21 19:56:34,190.206.214.147,48,Desktop,1
9476,Ashley Lopez,gmartinez@example.net,692.987.6341,SMIU,BSAI,2.29,2025-05-06 19:21:44,220.251.139.138,61,Mobile,3
9477,Casey Donovan,adamsvictoria@example.com,4963070423,MIT,BBA,3.44,2025-05-05 06:55:13,23.129.12.32,89,Desktop,4
9478,Julie Cantrell,myersalexander@example.com,(728)780-3693x322,NED,BSIT,3.6,2025-05-13 17:07:20,215.99.198.96,92,Mobile,5
9479,Suzanne Sanford,delgadokyle@example.org,754-957-2338x5929,SMIU,BSE,3.06,2025-05-11 03:25:31,201.249.21.253,54,Desktop,5
9480,Angela Davenport,helenrogers@example.org,(601)223-0029,Stanford,BBA,2.63,2025-04-28 14:41:02,196.124.250.47,47,Mobile,1
9481,Peter Luna,angelicaweaver@example.net,383.754.0242x790,IU,BSAI,3.4,2025-05-05 09:35:12,150.16.64.155,74,Desktop,1
9482,Jonathan Nunez,julia17@example.net,262-638-6794,FAST,BBA,3.19,2025-05-10 12:34:24,143.81.42.42,43,Mobile,5
9483,Thomas Macdonald DVM,fjohnson@example.net,(902)336-6341,Harvard,BSE,3.68,2025-05-01 13:21:55,221.24.193.23,71,Desktop,4
9484,Denise Mclean,cherylmartinez@example.com,877.872.6119,Harvard,BSCS,2.79,2025-05-19 02:39:04,27.26.255.147,75,Desktop,1
9485,Anne Collins,higginscarrie@example.org,(664)883-3919x729,FAST,BSE,2.64,2025-05-22 14:25:52,218.239.186.30,91,Mobile,0
9486,Mario Brown,ddixon@example.com,368.497.4833,SMIU,BSE,2.36,2025-05-23 19:28:01,196.65.88.88,40,Mobile,3
9487,James Novak,jermainefaulkner@example.org,001-935-548-1319,FAST,BSCS,3.13,2025-05-09 14:29:01,1.19.172.67,93,Desktop,3
9488,Joshua Proctor,catherinezamora@example.net,(480)542-7578,FAST,BSAI,3.99,2025-05-18 10:56:49,77.216.64.194,76,Mobile,2
9489,Kaitlyn Whitehead,alexanderchang@example.com,7007018586,Stanford,BBA,3.7,2025-05-09 11:29:12,40.16.241.137,73,Mobile,5
9490,John Maddox,thall@example.com,553-502-5105,SMIU,BSAI,2.94,2025-05-19 13:51:06,210.95.142.54,90,Mobile,4
9491,Christopher Thomas,scordova@example.net,+1-700-516-6591,NED,BSIT,3.64,2025-05-23 23:42:46,195.30.191.102,75,Mobile,0
9492,Denise Parks,evelynjones@example.com,(605)838-5524x7556,Harvard,BSAI,2.03,2025-04-30 15:14:03,167.145.142.29,66,Desktop,0
9493,Cynthia Gardner,james87@example.org,952.251.1995,Harvard,BSIT,3.66,2025-05-15 17:40:32,103.205.78.220,88,Mobile,5
9494,Ashley Beck,fphillips@example.org,001-225-652-0427x8983,Harvard,BSCS,3.06,2025-05-02 23:59:16,202.73.113.73,73,Desktop,4
9495,Mr. Christopher King,mary84@example.com,(676)834-5136,Stanford,BSIT,3.96,2025-05-18 13:36:43,156.85.134.200,50,Mobile,4
9496,Mrs. Suzanne Kelly,morgan31@example.org,769-371-1910x600,Stanford,BSE,3.11,2025-05-11 07:39:58,207.204.12.195,70,Mobile,5
9497,Danielle White,hannahtaylor@example.net,921.241.7936x346,Stanford,BSAI,3.64,2025-05-25 10:03:07,206.193.68.58,76,Mobile,5
9498,John Bauer,sandralewis@example.net,(785)391-8899x167,Stanford,BSIT,3.61,2025-05-25 22:33:41,92.189.17.55,67,Mobile,4
9499,Robert Lynch,carriegonzales@example.org,342.550.5007,MIT,BSAI,2.83,2025-05-01 01:51:14,157.99.14.108,61,Desktop,4
9500,Helen Woods,michaelnichols@example.org,801.703.3384,IU,BBA,3.32,2025-05-22 01:33:40,169.23.226.249,58,Desktop,2
9501,Sarah Mullins,cookbeth@example.com,562-625-2057x7352,MIT,BSIT,2.19,2025-05-14 20:15:20,182.73.178.65,95,Desktop,4
9502,Robert Pope,ann71@example.net,(658)938-9860x02204,SMIU,BSAI,2.57,2025-05-07 01:01:06,144.123.152.23,72,Desktop,2
9503,Tiffany Ramirez,bsmith@example.net,881-558-4706,Stanford,BSE,2.08,2025-05-02 01:22:56,11.166.250.32,68,Mobile,0
9504,Jonathan Dalton,jtucker@example.org,001-388-467-3913,IU,BBA,3.79,2025-05-06 19:53:49,221.16.229.196,98,Mobile,2
9505,David Mitchell,lindseyrhodes@example.net,+1-841-852-6047x2281,FAST,BSAI,2.77,2025-05-01 04:24:57,137.108.43.34,87,Desktop,2
9506,Mike Flores,jonessteven@example.com,(436)706-4793,FAST,BBA,2.86,2025-04-29 08:54:29,204.237.77.201,78,Mobile,4
9507,Mark Chang,tommy96@example.org,632-872-8091,NED,BSAI,3.32,2025-05-18 22:22:16,103.192.106.3,44,Mobile,4
9508,Carlos Owens,johnsonmary@example.net,001-770-520-6654x47740,NED,BBA,3.55,2025-05-03 20:37:36,203.246.50.77,98,Desktop,1
9509,Aaron Weaver,christina76@example.org,(285)417-2750,FAST,BSCS,3.24,2025-05-14 10:20:04,158.66.219.185,78,Mobile,5
9510,Eric Christensen,kari12@example.org,001-751-492-9597x065,IU,BSAI,2.68,2025-05-26 15:08:55,43.86.243.128,66,Mobile,0
9511,Brenda Campbell,welchdavid@example.com,386.953.7624x90183,Harvard,BSAI,3.1,2025-05-13 12:33:37,211.175.174.78,90,Mobile,0
9512,Dustin Ward,amy11@example.com,(664)558-6205x131,NED,BSE,3.41,2025-05-03 08:57:21,221.153.35.49,69,Mobile,4
9513,Jeffrey Marsh,njohnson@example.net,+1-500-405-2425x60905,Harvard,BSE,3.09,2025-05-05 12:33:08,87.47.122.153,68,Desktop,1
9514,Christopher Bautista,vanessakrueger@example.org,001-846-544-0865x315,Stanford,BSIT,2.22,2025-05-13 22:20:02,148.254.173.185,47,Desktop,1
9515,Sara Dodson,patelmichael@example.net,460.802.7860,Stanford,BSAI,2.46,2025-05-12 10:26:53,98.156.93.15,91,Mobile,5
